DCO,DEV,SENS,Volume_DEV
1/21/2022,GBP,Vente,34.23
1/21/2022,GBP,Vente,1319.82
1/21/2022,GBP,Vente,455.00
1/24/2022,GBP,Vente,11.77
1/24/2022,GBP,Vente,133.00
1/25/2022,GBP,Vente,4.24
1/25/2022,GBP,Vente,70.00
1/26/2022,GBP,Vente,12257.60
1/27/2022,GBP,Vente,3411.58
1/27/2022,GBP,Vente,8.27
1/28/2022,GBP,Vente,1246.00
1/28/2022,GBP,Vente,3706.41
1/28/2022,GBP,Vente,53.20
1/31/2022,GBP,Vente,6297.45
1/31/2022,GBP,Vente,1057.00
1/31/2022,GBP,Vente,4.10
2/1/2022,GBP,Vente,1235.50
2/1/2022,GBP,Vente,46.96
2/1/2022,GBP,Vente,1391.99
2/2/2022,GBP,Vente,1.99
2/2/2022,GBP,Vente,568.50
2/3/2022,GBP,Vente,17.96
2/3/2022,GBP,Vente,6133.82
2/4/2022,GBP,Vente,2.45
2/4/2022,GBP,Vente,6906.92
2/7/2022,GBP,Vente,1110.00
2/8/2022,GBP,Vente,9.86
2/8/2022,GBP,Vente,1062.07
2/9/2022,GBP,Vente,1589.00
2/9/2022,GBP,Vente,5883.40
2/10/2022,GBP,Vente,140.00
2/10/2022,GBP,Vente,22.93
2/10/2022,GBP,Vente,56.70
2/11/2022,GBP,Vente,75.66
2/11/2022,GBP,Vente,1297.56
2/14/2022,GBP,Vente,700.00
2/14/2022,GBP,Vente,39.04
2/14/2022,GBP,Vente,725.63
2/15/2022,GBP,Vente,3583.29
2/15/2022,GBP,Vente,6.99
2/16/2022,GBP,Vente,8003.80
2/16/2022,GBP,Vente,350.00
2/17/2022,GBP,Vente,1102.50
2/17/2022,GBP,Vente,1.74
2/18/2022,GBP,Vente,43.53
2/21/2022,GBP,Vente,1686.13
2/21/2022,GBP,Vente,21.84
2/22/2022,GBP,Vente,14.08
2/22/2022,GBP,Vente,1470.00
2/22/2022,GBP,Vente,5640.56
2/23/2022,GBP,Vente,4989.22
2/24/2022,GBP,Vente,6.37
2/24/2022,GBP,Vente,3818.42
2/24/2022,GBP,Vente,3.50
2/25/2022,GBP,Vente,7.00
2/25/2022,GBP,Vente,4.99
2/25/2022,GBP,Vente,947.34
2/28/2022,GBP,Vente,378.00
2/28/2022,GBP,Vente,5988.79
2/28/2022,GBP,Vente,1.79
3/1/2022,GBP,Vente,1855.20
3/1/2022,GBP,Vente,14.90
3/2/2022,GBP,Vente,600.05
3/2/2022,GBP,Vente,1.79
3/2/2022,GBP,Vente,140.00
3/3/2022,GBP,Vente,29.21
3/3/2022,GBP,Vente,3150.00
3/3/2022,GBP,Vente,7663.66
3/4/2022,GBP,Vente,63.00
3/4/2022,GBP,Vente,15143.82
3/7/2022,GBP,Vente,38.33
3/7/2022,GBP,Vente,909.34
3/7/2022,GBP,Vente,1400.00
3/8/2022,GBP,Vente,353.50
3/8/2022,GBP,Vente,3259.90
3/8/2022,GBP,Vente,13.47
3/9/2022,GBP,Vente,1.88
3/9/2022,GBP,Vente,2644.10
3/10/2022,GBP,Vente,0.05
3/11/2022,GBP,Vente,3822.97
3/11/2022,GBP,Vente,6.55
3/14/2022,GBP,Vente,70.00
3/14/2022,GBP,Vente,0.11
3/14/2022,GBP,Vente,188.33
3/15/2022,GBP,Vente,756.00
3/15/2022,GBP,Vente,20.99
3/16/2022,GBP,Vente,560.00
3/17/2022,GBP,Vente,2.56
3/17/2022,GBP,Vente,1050.00
3/18/2022,GBP,Vente,58.75
3/18/2022,GBP,Vente,1029.00
3/18/2022,GBP,Vente,1383.38
3/21/2022,GBP,Vente,13.02
3/21/2022,GBP,Vente,7479.04
3/22/2022,GBP,Vente,1059.28
3/22/2022,GBP,Vente,35.00
3/22/2022,GBP,Vente,70.20
3/23/2022,GBP,Vente,6661.69
3/23/2022,GBP,Vente,73.58
3/24/2022,GBP,Vente,1079.10
3/24/2022,GBP,Vente,36.62
3/25/2022,GBP,Vente,151.26
3/25/2022,GBP,Vente,4200.00
3/28/2022,GBP,Vente,1050.00
3/28/2022,GBP,Vente,43.44
3/28/2022,GBP,Vente,4273.09
3/29/2022,GBP,Vente,364.00
3/29/2022,GBP,Vente,10.96
3/29/2022,GBP,Vente,1119.27
3/30/2022,GBP,Vente,4783.42
4/1/2022,GBP,Vente,8037.63
4/4/2022,GBP,Vente,167.58
4/4/2022,GBP,Vente,34815.82
4/5/2022,GBP,Vente,74.66
4/5/2022,GBP,Vente,378.48
4/6/2022,GBP,Vente,11.42
4/6/2022,GBP,Vente,21469.55
4/7/2022,GBP,Vente,376.17
4/7/2022,GBP,Vente,123.67
4/8/2022,GBP,Vente,187.57
4/8/2022,GBP,Vente,87.29
4/11/2022,GBP,Vente,16.79
4/11/2022,GBP,Vente,315.00
4/13/2022,GBP,Vente,78.23
4/13/2022,GBP,Vente,70.00
4/14/2022,GBP,Vente,76.86
4/14/2022,GBP,Vente,80.85
4/14/2022,GBP,Vente,280.00
4/15/2022,GBP,Vente,3505.17
4/15/2022,GBP,Vente,157.54
4/18/2022,GBP,Vente,925.53
4/18/2022,GBP,Vente,103.43
4/19/2022,GBP,Vente,1050.00
4/19/2022,GBP,Vente,44.58
4/20/2022,GBP,Vente,918.41
4/21/2022,GBP,Vente,14.23
4/21/2022,GBP,Vente,1596.88
4/22/2022,GBP,Vente,12.12
4/22/2022,GBP,Vente,1395.32
4/22/2022,GBP,Vente,350.00
4/25/2022,GBP,Vente,10942.29
4/26/2022,GBP,Vente,3423.00
4/26/2022,GBP,Vente,33.81
4/26/2022,GBP,Vente,534.56
4/27/2022,GBP,Vente,4835.38
4/27/2022,GBP,Vente,840.00
4/28/2022,GBP,Vente,546.00
4/28/2022,GBP,Vente,2137.55
4/28/2022,GBP,Vente,33.05
4/29/2022,GBP,Vente,1050.00
4/29/2022,GBP,Vente,1.25
4/29/2022,GBP,Vente,3072.29
5/4/2022,GBP,Vente,0.66
5/4/2022,GBP,Vente,7304.75
5/4/2022,GBP,Vente,1085.00
5/5/2022,GBP,Vente,157.46
5/5/2022,GBP,Vente,4459.00
5/5/2022,GBP,Vente,2220.40
5/6/2022,GBP,Vente,434.00
5/6/2022,GBP,Vente,4413.12
5/9/2022,GBP,Vente,735.99
5/10/2022,GBP,Vente,14.00
5/10/2022,GBP,Vente,227.93
5/10/2022,GBP,Vente,1087.56
5/11/2022,GBP,Vente,2559.31
5/12/2022,GBP,Vente,21.57
5/12/2022,GBP,Vente,308.00
5/12/2022,GBP,Vente,22.40
5/13/2022,GBP,Vente,147.89
5/13/2022,GBP,Vente,6571.74
5/13/2022,GBP,Vente,1211.00
5/16/2022,GBP,Vente,81.32
5/16/2022,GBP,Vente,2862.64
5/16/2022,GBP,Vente,350.00
5/17/2022,GBP,Vente,756.00
5/17/2022,GBP,Vente,362.73
5/17/2022,GBP,Vente,16.10
5/18/2022,GBP,Vente,1610.71
5/18/2022,GBP,Vente,7.25
5/18/2022,GBP,Vente,1491.00
5/19/2022,GBP,Vente,3416.00
5/19/2022,GBP,Vente,543.82
5/19/2022,GBP,Vente,96.74
5/20/2022,GBP,Vente,18137.29
5/20/2022,GBP,Vente,183.54
5/23/2022,GBP,Vente,534.95
5/23/2022,GBP,Vente,90.06
5/24/2022,GBP,Vente,728.00
5/24/2022,GBP,Vente,92.65
5/24/2022,GBP,Vente,7998.17
5/25/2022,GBP,Vente,161.00
5/25/2022,GBP,Vente,537.03
5/25/2022,GBP,Vente,12.86
5/26/2022,GBP,Vente,1606.82
5/26/2022,GBP,Vente,33.54
5/26/2022,GBP,Vente,2618.00
5/27/2022,GBP,Vente,0.18
5/27/2022,GBP,Vente,8820.36
5/30/2022,GBP,Vente,2086.37
5/30/2022,GBP,Vente,140.00
5/30/2022,GBP,Vente,189.20
5/31/2022,GBP,Vente,9883.39
5/31/2022,GBP,Vente,32.13
6/1/2022,GBP,Vente,1074.50
6/1/2022,GBP,Vente,9915.05
6/2/2022,GBP,Vente,1608.41
6/2/2022,GBP,Vente,17.58
6/3/2022,GBP,Vente,721.00
6/3/2022,GBP,Vente,1072.66
6/3/2022,GBP,Vente,2.53
6/6/2022,GBP,Vente,889.00
6/6/2022,GBP,Vente,187.33
6/6/2022,GBP,Vente,7.18
6/7/2022,GBP,Vente,1729.00
6/7/2022,GBP,Vente,6744.28
6/7/2022,GBP,Vente,6.22
6/8/2022,GBP,Vente,896.00
6/8/2022,GBP,Vente,3688.99
6/8/2022,GBP,Vente,1.12
6/9/2022,GBP,Vente,1254.32
6/9/2022,GBP,Vente,67.82
6/10/2022,GBP,Vente,987.00
6/10/2022,GBP,Vente,112.60
6/13/2022,GBP,Vente,539.00
6/13/2022,GBP,Vente,1004.76
6/13/2022,GBP,Vente,55.85
6/14/2022,GBP,Vente,791.00
6/14/2022,GBP,Vente,3529.51
6/14/2022,GBP,Vente,24.04
6/15/2022,GBP,Vente,364.00
6/15/2022,GBP,Vente,1618.16
6/16/2022,GBP,Vente,1575.00
6/16/2022,GBP,Vente,525.99
6/16/2022,GBP,Vente,70.62
6/17/2022,GBP,Vente,1155.00
6/17/2022,GBP,Vente,1782.37
6/17/2022,GBP,Vente,147.77
6/20/2022,GBP,Vente,735.00
6/20/2022,GBP,Vente,3500.00
6/20/2022,GBP,Vente,76.92
6/21/2022,GBP,Vente,490.00
6/21/2022,GBP,Vente,3275.01
6/21/2022,GBP,Vente,36.19
6/22/2022,GBP,Vente,917.00
6/22/2022,GBP,Vente,4439.05
6/22/2022,GBP,Vente,58.58
6/23/2022,GBP,Vente,875.00
6/23/2022,GBP,Vente,12761.03
6/23/2022,GBP,Vente,19.07
6/24/2022,GBP,Vente,100.70
6/27/2022,GBP,Vente,371.00
6/27/2022,GBP,Vente,9823.53
6/27/2022,GBP,Vente,54.44
6/28/2022,GBP,Vente,923.96
6/28/2022,GBP,Vente,55.83
6/29/2022,GBP,Vente,5278.00
6/29/2022,GBP,Vente,8.70
6/30/2022,GBP,Vente,7676.54
6/30/2022,GBP,Vente,142.16
7/1/2022,GBP,Vente,1471.01
7/1/2022,GBP,Vente,90.52
7/4/2022,GBP,Vente,9533.01
7/4/2022,GBP,Vente,52.95
7/5/2022,GBP,Vente,1400.00
7/5/2022,GBP,Vente,5667.61
7/5/2022,GBP,Vente,180.64
7/6/2022,GBP,Vente,6581.69
7/6/2022,GBP,Vente,28.48
7/7/2022,GBP,Vente,2898.00
7/7/2022,GBP,Vente,1801.04
7/7/2022,GBP,Vente,143.89
7/8/2022,GBP,Vente,2184.00
7/8/2022,GBP,Vente,5135.10
7/8/2022,GBP,Vente,1359.99
7/11/2022,GBP,Vente,1628.82
7/11/2022,GBP,Vente,5.29
7/12/2022,GBP,Vente,2520.00
7/12/2022,GBP,Vente,138.82
7/13/2022,GBP,Vente,2737.00
7/13/2022,GBP,Vente,2.29
7/13/2022,GBP,Vente,58.86
7/14/2022,GBP,Vente,5390.00
7/14/2022,GBP,Vente,532.80
7/14/2022,GBP,Vente,10.87
7/15/2022,GBP,Vente,5663.00
7/15/2022,GBP,Vente,209.27
7/18/2022,GBP,Vente,2474.50
7/19/2022,GBP,Vente,994.00
7/19/2022,GBP,Vente,3073.04
7/19/2022,GBP,Vente,133.62
7/20/2022,GBP,Vente,2408.00
7/20/2022,GBP,Vente,1218.70
7/21/2022,GBP,Vente,2411.50
7/21/2022,GBP,Vente,44.92
7/22/2022,GBP,Vente,3570.00
7/22/2022,GBP,Vente,70544.67
7/22/2022,GBP,Vente,103.61
7/26/2022,GBP,Vente,3419.50
7/26/2022,GBP,Vente,391.55
7/26/2022,GBP,Vente,167.52
7/27/2022,GBP,Vente,3227.00
7/27/2022,GBP,Vente,7286.44
7/27/2022,GBP,Vente,174.01
7/28/2022,GBP,Vente,7210.00
7/28/2022,GBP,Vente,938.79
7/28/2022,GBP,Vente,16.15
7/29/2022,GBP,Vente,3220.00
7/29/2022,GBP,Vente,910.55
7/29/2022,GBP,Vente,69.64
8/1/2022,GBP,Vente,2156.00
8/1/2022,GBP,Vente,726.64
8/2/2022,GBP,Vente,3482.50
8/2/2022,GBP,Vente,15423.11
8/2/2022,GBP,Vente,361.74
8/3/2022,GBP,Vente,2450.00
8/3/2022,GBP,Vente,537.31
8/3/2022,GBP,Vente,21.40
8/4/2022,GBP,Vente,1799.00
8/4/2022,GBP,Vente,1075.70
8/4/2022,GBP,Vente,5.90
8/5/2022,GBP,Vente,4515.00
8/5/2022,GBP,Vente,131.48
8/8/2022,GBP,Vente,350.00
8/8/2022,GBP,Vente,329.00
8/8/2022,GBP,Vente,47.59
8/9/2022,GBP,Vente,2800.00
8/9/2022,GBP,Vente,1267.98
8/9/2022,GBP,Vente,28.52
8/10/2022,GBP,Vente,2940.00
8/11/2022,GBP,Vente,784.00
8/11/2022,GBP,Vente,526.18
8/11/2022,GBP,Vente,33.76
8/12/2022,GBP,Vente,5960.50
8/12/2022,GBP,Vente,898.84
8/12/2022,GBP,Vente,83.91
8/15/2022,GBP,Vente,861.00
8/15/2022,GBP,Vente,4710.18
8/15/2022,GBP,Vente,51.08
8/16/2022,GBP,Vente,1162.00
8/16/2022,GBP,Vente,721.39
8/16/2022,GBP,Vente,58.02
8/17/2022,GBP,Vente,1169.00
8/17/2022,GBP,Vente,1835.06
8/17/2022,GBP,Vente,32.56
8/18/2022,GBP,Vente,4494.00
8/18/2022,GBP,Vente,70.38
8/18/2022,GBP,Vente,145.66
8/19/2022,GBP,Vente,1127.00
8/19/2022,GBP,Vente,1085.38
8/19/2022,GBP,Vente,250.75
8/22/2022,GBP,Vente,1179.50
8/22/2022,GBP,Vente,5366.26
8/22/2022,GBP,Vente,6.29
8/23/2022,GBP,Vente,595.00
8/23/2022,GBP,Vente,65.30
8/24/2022,GBP,Vente,1750.00
8/24/2022,GBP,Vente,5769.29
8/24/2022,GBP,Vente,13.54
8/25/2022,GBP,Vente,3033.06
8/25/2022,GBP,Vente,41.68
8/26/2022,GBP,Vente,37036.48
8/26/2022,GBP,Vente,266.69
8/29/2022,GBP,Vente,1098.59
8/29/2022,GBP,Vente,11.91
8/30/2022,GBP,Vente,15445.68
8/30/2022,GBP,Vente,56.04
8/31/2022,GBP,Vente,38868.27
8/31/2022,GBP,Vente,1.73
9/1/2022,GBP,Vente,1676.50
9/1/2022,GBP,Vente,16383.68
9/1/2022,GBP,Vente,0.48
9/2/2022,GBP,Vente,11889.99
9/2/2022,GBP,Vente,24.68
9/5/2022,GBP,Vente,3052.00
9/5/2022,GBP,Vente,14329.48
9/5/2022,GBP,Vente,21.79
9/6/2022,GBP,Vente,2806.27
9/6/2022,GBP,Vente,127.21
9/7/2022,GBP,Vente,4791.50
9/7/2022,GBP,Vente,20254.50
9/7/2022,GBP,Vente,6.39
9/8/2022,GBP,Vente,4014.50
9/8/2022,GBP,Vente,9965.91
9/8/2022,GBP,Vente,19.54
9/9/2022,GBP,Vente,1400.00
9/9/2022,GBP,Vente,5140.97
9/9/2022,GBP,Vente,12.75
9/12/2022,GBP,Vente,1368.50
9/12/2022,GBP,Vente,35663.02
9/12/2022,GBP,Vente,14.14
9/13/2022,GBP,Vente,2310.00
9/13/2022,GBP,Vente,2754.60
9/13/2022,GBP,Vente,111.85
9/14/2022,GBP,Vente,32024.99
9/14/2022,GBP,Vente,164.70
9/15/2022,GBP,Vente,1253.00
9/15/2022,GBP,Vente,42.95
9/16/2022,GBP,Vente,2912.00
9/16/2022,GBP,Vente,1054.55
9/16/2022,GBP,Vente,41.29
9/19/2022,GBP,Vente,8271.03
9/19/2022,GBP,Vente,2.63
9/20/2022,GBP,Vente,700.00
9/20/2022,GBP,Vente,45.40
9/21/2022,GBP,Vente,938.00
9/21/2022,GBP,Vente,559.48
9/21/2022,GBP,Vente,5.38
9/22/2022,GBP,Vente,2485.00
9/22/2022,GBP,Vente,1312.96
9/22/2022,GBP,Vente,42.00
9/23/2022,GBP,Vente,1463.00
9/23/2022,GBP,Vente,1327.11
9/23/2022,GBP,Vente,105.33
9/26/2022,GBP,Vente,315.00
9/26/2022,GBP,Vente,18069.50
1/31/2022,JPY,Vente,82828.90
1/11/2022,JPY,Vente,9531.20
1/11/2022,JPY,Vente,343000.00
1/13/2022,JPY,Vente,7000.00
1/18/2022,JPY,Vente,329000.00
1/20/2022,JPY,Vente,49000.00
1/27/2022,JPY,Vente,14994.00
2/1/2022,JPY,Vente,81890.90
2/1/2022,JPY,Vente,203700.00
2/11/2022,JPY,Vente,27121.50
2/21/2022,JPY,Vente,3500.00
2/25/2022,JPY,Vente,2739065.00
3/1/2022,JPY,Vente,81523.40
3/8/2022,JPY,Vente,27972.00
3/22/2022,JPY,Vente,95312.00
3/28/2022,JPY,Vente,59500.00
3/30/2022,JPY,Vente,942467.40
4/6/2022,JPY,Vente,177592.10
4/21/2022,JPY,Vente,101630.90
4/28/2022,JPY,Vente,57386.00
5/6/2022,JPY,Vente,87265.50
5/12/2022,JPY,Vente,42000.00
5/16/2022,JPY,Vente,56892.50
5/25/2022,JPY,Vente,54904.50
5/30/2022,JPY,Vente,250005.00
6/1/2022,JPY,Vente,87291.40
6/14/2022,JPY,Vente,14000.00
6/28/2022,JPY,Vente,77000.00
7/1/2022,JPY,Vente,89406.80
7/11/2022,JPY,Vente,7000.00
7/14/2022,JPY,Vente,343000.00
8/3/2022,JPY,Vente,28999.60
8/5/2022,JPY,Vente,1240750.00
8/19/2022,JPY,Vente,62387.50
8/29/2022,JPY,Vente,250285.00
9/6/2022,JPY,Vente,60228.70
9/7/2022,JPY,Vente,157947.30
9/13/2022,JPY,Vente,32900.00
9/16/2022,JPY,Vente,28653.10
9/23/2022,JPY,Vente,89742.10
1/13/2022,KWD,Vente,392.00
1/18/2022,KWD,Vente,1568.00
1/20/2022,KWD,Vente,145.60
3/10/2022,KWD,Vente,675.50
3/18/2022,KWD,Vente,35.00
3/24/2022,KWD,Vente,604.80
4/6/2022,KWD,Vente,210.44
4/14/2022,KWD,Vente,695.80
4/28/2022,KWD,Vente,704.20
5/11/2022,KWD,Vente,192.50
7/20/2022,KWD,Vente,253.55
8/25/2022,KWD,Vente,0.49
9/7/2022,KWD,Vente,244.10
6/30/2022,LYD,Vente,252.70
3/1/2022,MAD,Vente,6770.69
3/4/2022,MAD,Vente,6768.08
3/7/2022,MAD,Vente,6755.23
3/9/2022,MAD,Vente,3470.50
3/10/2022,MAD,Vente,1615.45
3/11/2022,MAD,Vente,22869.83
3/14/2022,MAD,Vente,249.48
3/22/2022,MAD,Vente,50.05
3/23/2022,MAD,Vente,6781.63
3/29/2022,MAD,Vente,693.00
3/30/2022,MAD,Vente,6747.20
6/7/2022,MAD,Vente,7061.67
6/10/2022,MAD,Vente,374.22
6/13/2022,MAD,Vente,6617.72
6/21/2022,MAD,Vente,498.96
6/24/2022,MAD,Vente,26693.78
6/27/2022,MAD,Vente,5121.35
6/28/2022,MAD,Vente,11187.82
6/29/2022,MAD,Vente,26829.56
6/30/2022,MAD,Vente,6717.42
7/4/2022,MAD,Vente,4431.50
7/7/2022,MAD,Vente,1549.11
7/29/2022,MAD,Vente,6738.33
8/5/2022,MAD,Vente,1309.00
8/12/2022,MAD,Vente,124.74
8/26/2022,MAD,Vente,1578.09
8/30/2022,MAD,Vente,6773.32
8/31/2022,MAD,Vente,54531.09
9/1/2022,MAD,Vente,40600.00
9/2/2022,MAD,Vente,45500.00
9/5/2022,MAD,Vente,15798.29
9/6/2022,MAD,Vente,1581.36
9/13/2022,MAD,Vente,16093.01
9/14/2022,MAD,Vente,6889.99
9/15/2022,MAD,Vente,161000.00
9/16/2022,MAD,Vente,6904.72
9/20/2022,MAD,Vente,249.48
9/22/2022,MAD,Vente,45500.00
9/26/2022,MAD,Vente,15864.79
1/11/2022,NOK,Vente,25900.00
1/13/2022,NOK,Vente,8820.00
1/20/2022,NOK,Vente,4550.00
1/26/2022,NOK,Vente,962.50
2/1/2022,NOK,Vente,21000.00
2/25/2022,NOK,Vente,892.50
3/3/2022,NOK,Vente,1050.00
3/8/2022,NOK,Vente,2450.00
3/10/2022,NOK,Vente,770.00
3/17/2022,NOK,Vente,6650.00
3/24/2022,NOK,Vente,4200.00
3/29/2022,NOK,Vente,910.00
4/27/2022,NOK,Vente,1032.50
5/12/2022,NOK,Vente,3640.00
5/16/2022,NOK,Vente,84576.49
5/18/2022,NOK,Vente,16519.08
5/26/2022,NOK,Vente,3290.00
5/30/2022,NOK,Vente,997.50
6/29/2022,NOK,Vente,1050.00
8/29/2022,NOK,Vente,2152.50
9/6/2022,NOK,Vente,700.00
9/13/2022,NOK,Vente,10920.00
3/17/2022,QAR,Vente,47303.20
1/7/2022,QAR,Vente,19089.00
1/11/2022,QAR,Vente,45720.50
1/13/2022,QAR,Vente,24262.70
1/14/2022,QAR,Vente,175089.60
1/17/2022,QAR,Vente,5110.00
1/18/2022,QAR,Vente,23622.20
1/19/2022,QAR,Vente,4403.70
1/20/2022,QAR,Vente,8911.00
1/21/2022,QAR,Vente,2310.00
1/21/2022,QAR,Vente,31661.00
1/25/2022,QAR,Vente,4900.00
1/26/2022,QAR,Vente,700.00
1/28/2022,QAR,Vente,118607.30
1/31/2022,QAR,Vente,4910.50
1/31/2022,QAR,Vente,133303.91
2/1/2022,QAR,Vente,82940.90
2/1/2022,QAR,Vente,143.09
2/8/2022,QAR,Vente,50476.30
2/9/2022,QAR,Vente,8649.61
2/9/2022,QAR,Vente,18183.20
2/10/2022,QAR,Vente,168587.30
2/11/2022,QAR,Vente,2870.00
2/15/2022,QAR,Vente,57542.80
2/16/2022,QAR,Vente,4071.20
2/17/2022,QAR,Vente,40063.80
2/18/2022,QAR,Vente,436.08
2/21/2022,QAR,Vente,1540.00
2/22/2022,QAR,Vente,51527.00
2/23/2022,QAR,Vente,1120.00
2/28/2022,QAR,Vente,14252.00
3/1/2022,QAR,Vente,19860.40
3/2/2022,QAR,Vente,287.18
3/3/2022,QAR,Vente,39214.70
3/3/2022,QAR,Vente,4237.31
3/4/2022,QAR,Vente,26586.00
3/8/2022,QAR,Vente,44667.70
3/10/2022,QAR,Vente,72646.00
3/11/2022,QAR,Vente,38294.90
3/14/2022,QAR,Vente,48136.91
3/15/2022,QAR,Vente,41731.90
3/15/2022,QAR,Vente,2202.39
3/17/2022,QAR,Vente,24941.70
3/18/2022,QAR,Vente,1050.00
3/22/2022,QAR,Vente,82341.00
3/24/2022,QAR,Vente,30637.60
3/25/2022,QAR,Vente,14000.00
3/29/2022,QAR,Vente,59643.50
3/30/2022,QAR,Vente,25935.00
4/1/2022,QAR,Vente,700.00
4/5/2022,QAR,Vente,39106.90
4/6/2022,QAR,Vente,7510.93
4/7/2022,QAR,Vente,68278.00
4/8/2022,QAR,Vente,75.17
4/8/2022,QAR,Vente,5600.00
4/12/2022,QAR,Vente,64048.60
4/14/2022,QAR,Vente,94934.00
4/15/2022,QAR,Vente,70836.50
4/18/2022,QAR,Vente,837.36
4/19/2022,QAR,Vente,37296.00
4/20/2022,QAR,Vente,1050.00
4/22/2022,QAR,Vente,287.51
4/26/2022,QAR,Vente,45122.00
4/28/2022,QAR,Vente,2415.47
4/28/2022,QAR,Vente,31620.40
4/29/2022,QAR,Vente,399.00
5/5/2022,QAR,Vente,4049.73
5/5/2022,QAR,Vente,78237.60
5/6/2022,QAR,Vente,168.00
5/6/2022,QAR,Vente,30842.00
5/10/2022,QAR,Vente,602275.80
5/10/2022,QAR,Vente,1277.77
5/11/2022,QAR,Vente,24441.90
5/12/2022,QAR,Vente,33.24
5/12/2022,QAR,Vente,14316.40
5/13/2022,QAR,Vente,19953.50
5/16/2022,QAR,Vente,20230.00
5/17/2022,QAR,Vente,54.43
5/17/2022,QAR,Vente,146282.50
5/23/2022,QAR,Vente,700.00
5/26/2022,QAR,Vente,4041.98
5/27/2022,QAR,Vente,2100.00
5/30/2022,QAR,Vente,42.00
5/31/2022,QAR,Vente,5607.00
6/1/2022,QAR,Vente,14700.00
6/2/2022,QAR,Vente,3500.00
6/3/2022,QAR,Vente,4970.00
6/6/2022,QAR,Vente,576.09
6/7/2022,QAR,Vente,12029.50
6/8/2022,QAR,Vente,19.60
6/9/2022,QAR,Vente,6993.00
6/10/2022,QAR,Vente,4082.70
6/13/2022,QAR,Vente,1750.00
6/17/2022,QAR,Vente,17500.00
6/20/2022,QAR,Vente,14000.00
6/23/2022,QAR,Vente,3885.00
6/24/2022,QAR,Vente,14000.00
6/28/2022,QAR,Vente,2259.42
6/29/2022,QAR,Vente,24500.00
6/29/2022,QAR,Vente,368.14
7/1/2022,QAR,Vente,41057.10
7/6/2022,QAR,Vente,3941.11
7/8/2022,QAR,Vente,47950.70
7/13/2022,QAR,Vente,269.50
7/14/2022,QAR,Vente,350.00
7/14/2022,QAR,Vente,786.00
7/18/2022,QAR,Vente,28388.50
7/19/2022,QAR,Vente,33635.00
7/21/2022,QAR,Vente,1750.00
7/21/2022,QAR,Vente,1369.79
7/22/2022,QAR,Vente,20638.10
7/26/2022,QAR,Vente,1295.00
7/28/2022,QAR,Vente,70.00
7/29/2022,QAR,Vente,3963.65
8/1/2022,QAR,Vente,16730.00
8/10/2022,QAR,Vente,16170.00
8/10/2022,QAR,Vente,3218.76
8/24/2022,QAR,Vente,385.70
8/29/2022,QAR,Vente,1050.00
8/29/2022,QAR,Vente,3940.72
8/31/2022,QAR,Vente,10598.00
9/6/2022,QAR,Vente,805.00
9/7/2022,QAR,Vente,4130.00
9/7/2022,QAR,Vente,9957.91
9/8/2022,QAR,Vente,1120.00
9/12/2022,QAR,Vente,2382.10
9/15/2022,QAR,Vente,4690.00
9/19/2022,QAR,Vente,840.00
9/22/2022,QAR,Vente,1785.00
9/23/2022,QAR,Vente,1503.59
9/26/2022,QAR,Vente,15598.32
2/6/2022,SAR,Vente,7947.80
3/20/2022,SAR,Vente,7350.00
1/10/2022,SAR,Vente,1400.00
1/11/2022,SAR,Vente,2800.00
1/11/2022,SAR,Vente,3633.78
1/14/2022,SAR,Vente,34.59
1/14/2022,SAR,Vente,1400.00
1/17/2022,SAR,Vente,1050.00
1/21/2022,SAR,Vente,2523.50
1/24/2022,SAR,Vente,19558.00
1/26/2022,SAR,Vente,56.00
1/27/2022,SAR,Vente,3640.00
1/28/2022,SAR,Vente,1750.00
1/31/2022,SAR,Vente,6300.00
2/1/2022,SAR,Vente,1610.00
2/7/2022,SAR,Vente,669.25
2/7/2022,SAR,Vente,13335.00
2/8/2022,SAR,Vente,656.31
2/9/2022,SAR,Vente,19.55
2/9/2022,SAR,Vente,700.00
2/10/2022,SAR,Vente,3122.00
2/11/2022,SAR,Vente,16527.00
2/14/2022,SAR,Vente,4665.17
2/16/2022,SAR,Vente,1.89
2/16/2022,SAR,Vente,1540.00
2/17/2022,SAR,Vente,5754.70
2/18/2022,SAR,Vente,31.48
2/18/2022,SAR,Vente,1774.50
2/21/2022,SAR,Vente,11340.00
2/22/2022,SAR,Vente,7700.00
2/23/2022,SAR,Vente,14490.00
2/24/2022,SAR,Vente,7227.50
2/25/2022,SAR,Vente,27020.00
2/28/2022,SAR,Vente,16334.50
3/1/2022,SAR,Vente,14070.00
3/2/2022,SAR,Vente,1925.00
3/3/2022,SAR,Vente,27877.50
3/4/2022,SAR,Vente,36452.50
3/7/2022,SAR,Vente,3.58
3/7/2022,SAR,Vente,64025.50
3/8/2022,SAR,Vente,16878.40
3/8/2022,SAR,Vente,2933.80
3/9/2022,SAR,Vente,36823.50
3/10/2022,SAR,Vente,71992.90
3/11/2022,SAR,Vente,36130.50
3/14/2022,SAR,Vente,1959.78
3/14/2022,SAR,Vente,34160.00
3/15/2022,SAR,Vente,58348.50
3/16/2022,SAR,Vente,14987.00
3/17/2022,SAR,Vente,17311.70
3/18/2022,SAR,Vente,26138.70
3/21/2022,SAR,Vente,35464.80
